Bus Monitor Log File,,,,
Date: 7/27/2021 2:33:17 PM,,,,
 ,,,,
---------------------------------------------------,,,,
 ,,,,
Date, ID, Counts, Data, MsgType
32:30.6,0x265,CAN 1,1970,A9 20 00 00 00 00 00 09 
32:30.6,0x271,CAN 1,1970,B4 00 00 00 00 00 00 49 
32:30.6,0x168,CAN 1,2075,40 00 C8 00 00 00 00 04 
32:30.6,0x265,CAN 1,1971,8E 20 00 00 00 00 00 0A 
32:30.6,0x271,CAN 1,1971,93 00 00 00 00 00 00 4A 
32:30.6,0x168,CAN 1,2076,5D 00 C8 00 00 00 00 05 
32:30.6,0x265,CAN 1,1972,93 20 00 00 00 00 00 0B 
32:30.6,0x271,CAN 1,1972,8E 00 00 00 00 00 00 4B 
32:30.6,0x168,CAN 1,2077,7A 00 C8 00 00 00 00 06 
32:30.7,0x271,CAN 1,1973,DD 00 00 00 00 00 00 4C 
32:30.7,0x265,CAN 1,1973,C0 20 00 00 00 00 00 0C 
32:30.7,0x168,CAN 1,2078,67 00 C8 00 00 00 00 07 
32:30.7,0x271,CAN 1,1974,C0 00 00 00 00 00 00 4D 
32:30.7,0x265,CAN 1,1974,DD 20 00 00 00 00 00 0D 
32:30.7,0x168,CAN 1,2079,DC 00 C8 00 00 00 00 08 
32:30.7,0x271,CAN 1,1975,E7 00 00 00 00 00 00 4E 
32:30.7,0x265,CAN 1,1975,FA 20 00 00 00 00 00 0E 
32:30.7,0x168,CAN 1,2080,C1 00 C8 00 00 00 00 09 
32:30.7,0x271,CAN 1,1976,FA 00 00 00 00 00 00 4F 
32:30.7,0x265,CAN 1,1976,E7 20 00 00 00 00 00 0F 
32:30.7,0x168,CAN 1,2081,E6 00 C8 00 00 00 00 0A 
32:30.7,0x265,CAN 1,1977,5C 20 00 00 00 00 00 00 
32:30.7,0x271,CAN 1,1977,41 00 00 00 00 00 00 40 
32:30.7,0x168,CAN 1,2082,FB 00 C8 00 00 00 00 0B 
32:30.8,0x271,CAN 1,1978,5C 00 00 00 00 00 00 41 
32:30.8,0x265,CAN 1,1978,41 20 00 00 00 00 00 01 
32:30.8,0x168,CAN 1,2083,A8 00 C8 00 00 00 00 0C 
32:30.8,0x271,CAN 1,1979,7B 00 00 00 00 00 00 42 
32:30.8,0x265,CAN 1,1979,66 20 00 00 00 00 00 02 
32:30.8,0x168,CAN 1,2084,B5 00 C8 00 00 00 00 0D 
32:30.8,0x271,CAN 1,1980,66 00 00 00 00 00 00 43 
32:30.8,0x265,CAN 1,1980,7B 20 00 00 00 00 00 03 
32:30.8,0x168,CAN 1,2085,92 00 C8 00 00 00 00 0E 
32:30.8,0x271,CAN 1,1981,35 00 00 00 00 00 00 44 
32:30.8,0x265,CAN 1,1981,28 20 00 00 00 00 00 04 
32:30.8,0x168,CAN 1,2086,34 00 C8 00 00 00 00 00 
32:30.8,0x265,CAN 1,1982,35 20 00 00 00 00 00 05 
32:30.8,0x271,CAN 1,1982,28 00 00 00 00 00 00 45 
32:30.8,0x168,CAN 1,2087,29 00 C8 00 00 00 00 01 
32:30.9,0x265,CAN 1,1983,12 20 00 00 00 00 00 06 
32:30.9,0x271,CAN 1,1983,0F 00 00 00 00 00 00 46 
32:30.9,0x168,CAN 1,2088,0E 00 C8 00 00 00 00 02 
32:30.9,0x265,CAN 1,1984,0F 20 00 00 00 00 00 07 
32:30.9,0x271,CAN 1,1984,12 00 00 00 00 00 00 47 
32:30.9,0x168,CAN 1,2089,13 00 C8 00 00 00 00 03 
32:30.9,0x265,CAN 1,1985,B4 20 00 00 00 00 00 08 
32:30.9,0x271,CAN 1,1985,A9 00 00 00 00 00 00 48 
32:30.9,0x168,CAN 1,2090,40 00 C8 00 00 00 00 04 
32:30.9,0x271,CAN 1,1986,B4 00 00 00 00 00 00 49 
32:30.9,0x265,CAN 1,1986,A9 20 00 00 00 00 00 09 
32:30.9,0x168,CAN 1,2091,5D 00 C8 00 00 00 00 05 
32:30.9,0x271,CAN 1,1987,93 00 00 00 00 00 00 4A 
32:30.9,0x265,CAN 1,1987,8E 20 00 00 00 00 00 0A 
32:30.9,0x168,CAN 1,2092,7A 00 C8 00 00 00 00 06 
32:31.0,0x271,CAN 1,1988,8E 00 00 00 00 00 00 4B 
32:31.0,0x265,CAN 1,1988,93 20 00 00 00 00 00 0B 
32:31.0,0x168,CAN 1,2093,67 00 C8 00 00 00 00 07 
32:31.0,0x271,CAN 1,1989,DD 00 00 00 00 00 00 4C 
32:31.0,0x265,CAN 1,1989,C0 20 00 00 00 00 00 0C 
32:31.0,0x168,CAN 1,2094,DC 00 C8 00 00 00 00 08 
32:31.0,0x271,CAN 1,1990,C0 00 00 00 00 00 00 4D 
32:31.0,0x265,CAN 1,1990,DD 20 00 00 00 00 00 0D 
32:31.0,0x168,CAN 1,2095,C1 00 C8 00 00 00 00 09 
32:31.0,0x271,CAN 1,1991,E7 00 00 00 00 00 00 4E 
32:31.0,0x265,CAN 1,1991,FA 20 00 00 00 00 00 0E 
32:31.0,0x168,CAN 1,2096,E6 00 C8 00 00 00 00 0A 
32:31.0,0x271,CAN 1,1992,FA 00 00 00 00 00 00 4F 
32:31.0,0x265,CAN 1,1992,E7 20 00 00 00 00 00 0F 
32:31.0,0x168,CAN 1,2097,FB 00 C8 00 00 00 00 0B 
32:31.1,0x271,CAN 1,1993,41 00 00 00 00 00 00 40 
32:31.1,0x265,CAN 1,1993,5C 20 00 00 00 00 00 00 
32:31.1,0x168,CAN 1,2098,A8 00 C8 00 00 00 00 0C 
32:31.1,0x271,CAN 1,1994,5C 00 00 00 00 00 00 41 
32:31.1,0x265,CAN 1,1994,41 20 00 00 00 00 00 01 
32:31.1,0x168,CAN 1,2099,B5 00 C8 00 00 00 00 0D 
32:31.1,0x265,CAN 1,1995,66 20 00 00 00 00 00 02 
32:31.1,0x271,CAN 1,1995,7B 00 00 00 00 00 00 42 
32:31.1,0x168,CAN 1,2100,92 00 C8 00 00 00 00 0E 
32:31.1,0x265,CAN 1,1996,7B 20 00 00 00 00 00 03 
32:31.1,0x271,CAN 1,1996,66 00 00 00 00 00 00 43 
32:31.1,0x168,CAN 1,2101,34 00 C8 00 00 00 00 00 
32:31.1,0x265,CAN 1,1997,28 20 00 00 00 00 00 04 
32:31.1,0x271,CAN 1,1997,35 00 00 00 00 00 00 44 
32:31.1,0x168,CAN 1,2102,29 00 C8 00 00 00 00 01 
32:31.2,0x265,CAN 1,1998,35 20 00 00 00 00 00 05 
32:31.2,0x271,CAN 1,1998,28 00 00 00 00 00 00 45 
32:31.2,0x168,CAN 1,2103,0E 00 C8 00 00 00 00 02 
32:31.2,0x265,CAN 1,1999,12 20 00 00 00 00 00 06 
32:31.2,0x271,CAN 1,1999,0F 00 00 00 00 00 00 46 
32:31.2,0x168,CAN 1,2104,13 00 C8 00 00 00 00 03 
32:31.2,0x265,CAN 1,2000,0F 20 00 00 00 00 00 07 
32:31.2,0x271,CAN 1,2000,12 00 00 00 00 00 00 47 
32:31.2,0x168,CAN 1,2105,40 00 C8 00 00 00 00 04 
32:31.2,0x265,CAN 1,2001,B4 20 00 00 00 00 00 08 
32:31.2,0x271,CAN 1,2001,A9 00 00 00 00 00 00 48 
32:31.2,0x168,CAN 1,2106,5D 00 C8 00 00 00 00 05 
32:31.2,0x271,CAN 1,2002,B4 00 00 00 00 00 00 49 
32:31.2,0x265,CAN 1,2002,A9 20 00 00 00 00 00 09 
32:31.2,0x168,CAN 1,2107,7A 00 C8 00 00 00 00 06 
32:31.3,0x265,CAN 1,2003,8E 20 00 00 00 00 00 0A 
32:31.3,0x271,CAN 1,2003,93 00 00 00 00 00 00 4A 
32:31.3,0x168,CAN 1,2108,67 00 C8 00 00 00 00 07 
32:31.3,0x265,CAN 1,2004,93 20 00 00 00 00 00 0B 
32:31.3,0x271,CAN 1,2004,8E 00 00 00 00 00 00 4B 
32:31.3,0x168,CAN 1,2109,DC 00 C8 00 00 00 00 08 
32:31.3,0x265,CAN 1,2005,C0 20 00 00 00 00 00 0C 
32:31.3,0x271,CAN 1,2005,DD 00 00 00 00 00 00 4C 
32:31.3,0x168,CAN 1,2110,C1 00 C8 00 00 00 00 09 
32:31.3,0x265,CAN 1,2006,DD 20 00 00 00 00 00 0D 
32:31.3,0x271,CAN 1,2006,C0 00 00 00 00 00 00 4D 
32:31.3,0x168,CAN 1,2111,E6 00 C8 00 00 00 00 0A 
32:31.3,0x271,CAN 1,2007,E7 00 00 00 00 00 00 4E 
32:31.3,0x265,CAN 1,2007,FA 20 00 00 00 00 00 0E 
32:31.3,0x168,CAN 1,2112,FB 00 C8 00 00 00 00 0B 
32:31.4,0x271,CAN 1,2008,FA 00 00 00 00 00 00 4F 
32:31.4,0x265,CAN 1,2008,E7 20 00 00 00 00 00 0F 
32:31.4,0x168,CAN 1,2113,A8 00 C8 00 00 00 00 0C 
32:31.4,0x271,CAN 1,2009,41 00 00 00 00 00 00 40 
32:31.4,0x265,CAN 1,2009,5C 20 00 00 00 00 00 00 
32:31.4,0x168,CAN 1,2114,B5 00 C8 00 00 00 00 0D 
32:31.4,0x271,CAN 1,2010,5C 00 00 00 00 00 00 41 
32:31.4,0x265,CAN 1,2010,41 20 00 00 00 00 00 01 
32:31.4,0x168,CAN 1,2115,92 00 C8 00 00 00 00 0E 
32:31.4,0x271,CAN 1,2011,7B 00 00 00 00 00 00 42 
32:31.4,0x265,CAN 1,2011,66 20 00 00 00 00 00 02 
32:31.4,0x168,CAN 1,2116,34 00 C8 00 00 00 00 00 
32:31.4,0x271,CAN 1,2012,66 00 00 00 00 00 00 43 
32:31.4,0x265,CAN 1,2012,7B 20 00 00 00 00 00 03 
32:31.4,0x168,CAN 1,2117,29 00 C8 00 00 00 00 01 
32:31.5,0x271,CAN 1,2013,35 00 00 00 00 00 00 44 
32:31.5,0x265,CAN 1,2013,28 20 00 00 00 00 00 04 
32:31.5,0x168,CAN 1,2118,0E 00 C8 00 00 00 00 02 
32:31.5,0x271,CAN 1,2014,28 00 00 00 00 00 00 45 
32:31.5,0x265,CAN 1,2014,35 20 00 00 00 00 00 05 
32:31.5,0x168,CAN 1,2119,13 00 C8 00 00 00 00 03 
32:31.5,0x271,CAN 1,2015,0F 00 00 00 00 00 00 46 
32:31.5,0x265,CAN 1,2015,12 20 00 00 00 00 00 06 
32:31.5,0x168,CAN 1,2120,40 00 C8 00 00 00 00 04 
32:31.5,0x271,CAN 1,2016,12 00 00 00 00 00 00 47 
32:31.5,0x265,CAN 1,2016,0F 20 00 00 00 00 00 07 
32:31.5,0x168,CAN 1,2121,5D 00 C8 00 00 00 00 05 
32:31.5,0x271,CAN 1,2017,A9 00 00 00 00 00 00 48 
32:31.5,0x265,CAN 1,2017,B4 20 00 00 00 00 00 08 
32:31.5,0x168,CAN 1,2122,7A 00 C8 00 00 00 00 06 
32:31.6,0x271,CAN 1,2018,B4 00 00 00 00 00 00 49 
32:31.6,0x265,CAN 1,2018,A9 20 00 00 00 00 00 09 
32:31.6,0x168,CAN 1,2123,67 00 C8 00 00 00 00 07 
32:31.6,0x271,CAN 1,2019,93 00 00 00 00 00 00 4A 
32:31.6,0x265,CAN 1,2019,8E 20 00 00 00 00 00 0A 
32:31.6,0x168,CAN 1,2124,DC 00 C8 00 00 00 00 08 
32:31.6,0x265,CAN 1,2020,93 20 00 00 00 00 00 0B 
32:31.6,0x271,CAN 1,2020,8E 00 00 00 00 00 00 4B 
32:31.6,0x168,CAN 1,2125,C1 00 C8 00 00 00 00 09 
32:31.6,0x265,CAN 1,2021,C0 20 00 00 00 00 00 0C 
32:31.6,0x271,CAN 1,2021,DD 00 00 00 00 00 00 4C 
32:31.6,0x168,CAN 1,2126,E6 00 C8 00 00 00 00 0A 
32:31.6,0x265,CAN 1,2022,DD 20 00 00 00 00 00 0D 
32:31.6,0x271,CAN 1,2022,C0 00 00 00 00 00 00 4D 
32:31.6,0x168,CAN 1,2127,FB 00 C8 00 00 00 00 0B 
32:31.7,0x265,CAN 1,2023,FA 20 00 00 00 00 00 0E 
32:31.7,0x271,CAN 1,2023,E7 00 00 00 00 00 00 4E 
32:31.7,0x168,CAN 1,2128,A8 00 C8 00 00 00 00 0C 
32:31.7,0x271,CAN 1,2024,FA 00 00 00 00 00 00 4F 
32:31.7,0x265,CAN 1,2024,E7 20 00 00 00 00 00 0F 
32:31.7,0x168,CAN 1,2129,B5 00 C8 00 00 00 00 0D 
32:31.7,0x271,CAN 1,2025,41 00 00 00 00 00 00 40 
32:31.7,0x265,CAN 1,2025,5C 20 00 00 00 00 00 00 
32:31.7,0x168,CAN 1,2130,92 00 C8 00 00 00 00 0E 
32:31.7,0x271,CAN 1,2026,5C 00 00 00 00 00 00 41 
32:31.7,0x265,CAN 1,2026,41 20 00 00 00 00 00 01 
32:31.7,0x168,CAN 1,2131,34 00 C8 00 00 00 00 00 
32:31.7,0x271,CAN 1,2027,7B 00 00 00 00 00 00 42 
32:31.7,0x265,CAN 1,2027,66 20 00 00 00 00 00 02 
32:31.7,0x168,CAN 1,2132,29 00 C8 00 00 00 00 01 
32:31.8,0x271,CAN 1,2028,66 00 00 00 00 00 00 43 
32:31.8,0x265,CAN 1,2028,7B 20 00 00 00 00 00 03 
32:31.8,0x168,CAN 1,2133,0E 00 C8 00 00 00 00 02 
32:31.8,0x271,CAN 1,2029,35 00 00 00 00 00 00 44 
32:31.8,0x265,CAN 1,2029,28 20 00 00 00 00 00 04 
32:31.8,0x168,CAN 1,2134,13 00 C8 00 00 00 00 03 
32:31.8,0x271,CAN 1,2030,28 00 00 00 00 00 00 45 
32:31.8,0x265,CAN 1,2030,35 20 00 00 00 00 00 05 
32:31.8,0x168,CAN 1,2135,40 00 C8 00 00 00 00 04 
32:31.8,0x271,CAN 1,2031,0F 00 00 00 00 00 00 46 
32:31.8,0x265,CAN 1,2031,12 20 00 00 00 00 00 06 
32:31.8,0x168,CAN 1,2136,5D 00 C8 00 00 00 00 05 
32:31.8,0x265,CAN 1,2032,0F 20 00 00 00 00 00 07 
32:31.8,0x271,CAN 1,2032,12 00 00 00 00 00 00 47 
32:31.8,0x168,CAN 1,2137,7A 00 C8 00 00 00 00 06 
32:31.9,0x265,CAN 1,2033,B4 20 00 00 00 00 00 08 
32:31.9,0x271,CAN 1,2033,A9 00 00 00 00 00 00 48 
32:31.9,0x168,CAN 1,2138,67 00 C8 00 00 00 00 07 
32:31.9,0x265,CAN 1,2034,A9 20 00 00 00 00 00 09 
32:31.9,0x271,CAN 1,2034,B4 00 00 00 00 00 00 49 
32:31.9,0x168,CAN 1,2139,DC 00 C8 00 00 00 00 08 
32:31.9,0x265,CAN 1,2035,8E 20 00 00 00 00 00 0A 
32:31.9,0x271,CAN 1,2035,93 00 00 00 00 00 00 4A 
32:31.9,0x168,CAN 1,2140,C1 00 C8 00 00 00 00 09 
32:31.9,0x265,CAN 1,2036,93 20 00 00 00 00 00 0B 
32:31.9,0x271,CAN 1,2036,8E 00 00 00 00 00 00 4B 
32:31.9,0x168,CAN 1,2141,E6 00 C8 00 00 00 00 0A 
32:31.9,0x271,CAN 1,2037,DD 00 00 00 00 00 00 4C 
32:31.9,0x265,CAN 1,2037,C0 20 00 00 00 00 00 0C 
32:31.9,0x168,CAN 1,2142,FB 00 C8 00 00 00 00 0B 
32:32.0,0x271,CAN 1,2038,C0 00 00 00 00 00 00 4D 
32:32.0,0x265,CAN 1,2038,DD 20 00 00 00 00 00 0D 
32:32.0,0x168,CAN 1,2143,A8 00 C8 00 00 00 00 0C 
32:32.0,0x271,CAN 1,2039,E7 00 00 00 00 00 00 4E 
32:32.0,0x265,CAN 1,2039,FA 20 00 00 00 00 00 0E 
32:32.0,0x168,CAN 1,2144,B5 00 C8 00 00 00 00 0D 
32:32.0,0x271,CAN 1,2040,FA 00 00 00 00 00 00 4F 
32:32.0,0x265,CAN 1,2040,E7 20 00 00 00 00 00 0F 
32:32.0,0x168,CAN 1,2145,92 00 C8 00 00 00 00 0E 
32:32.0,0x265,CAN 1,2041,5C 20 00 00 00 00 00 00 
32:32.0,0x271,CAN 1,2041,41 00 00 00 00 00 00 40 
32:32.0,0x168,CAN 1,2146,34 00 C8 00 00 00 00 00 
32:32.0,0x265,CAN 1,2042,41 20 00 00 00 00 00 01 
32:32.0,0x271,CAN 1,2042,5C 00 00 00 00 00 00 41 
32:32.0,0x168,CAN 1,2147,29 00 C8 00 00 00 00 01 
32:32.1,0x265,CAN 1,2043,66 20 00 00 00 00 00 02 
32:32.1,0x271,CAN 1,2043,7B 00 00 00 00 00 00 42 
32:32.1,0x168,CAN 1,2148,0E 00 C8 00 00 00 00 02 
32:32.1,0x265,CAN 1,2044,7B 20 00 00 00 00 00 03 
32:32.1,0x271,CAN 1,2044,66 00 00 00 00 00 00 43 
32:32.1,0x168,CAN 1,2149,13 00 C8 00 00 00 00 03 
32:32.1,0x271,CAN 1,2045,35 00 00 00 00 00 00 44 
32:32.1,0x265,CAN 1,2045,28 20 00 00 00 00 00 04 
32:32.1,0x168,CAN 1,2150,40 00 C8 00 00 00 00 04 
32:32.1,0x271,CAN 1,2046,28 00 00 00 00 00 00 45 
32:32.1,0x265,CAN 1,2046,35 20 00 00 00 00 00 05 
32:32.1,0x168,CAN 1,2151,5D 00 C8 00 00 00 00 05 
32:32.1,0x271,CAN 1,2047,0F 00 00 00 00 00 00 46 
32:32.1,0x265,CAN 1,2047,12 20 00 00 00 00 00 06 
32:32.1,0x168,CAN 1,2152,7A 00 C8 00 00 00 00 06 
32:32.2,0x271,CAN 1,2048,12 00 00 00 00 00 00 47 
32:32.2,0x265,CAN 1,2048,0F 20 00 00 00 00 00 07 
32:32.2,0x168,CAN 1,2153,67 00 C8 00 00 00 00 07 
32:32.2,0x265,CAN 1,2049,B4 20 00 00 00 00 00 08 
32:32.2,0x271,CAN 1,2049,A9 00 00 00 00 00 00 48 
32:32.2,0x168,CAN 1,2154,DC 00 C8 00 00 00 00 08 
32:32.2,0x265,CAN 1,2050,A9 20 00 00 00 00 00 09 
32:32.2,0x271,CAN 1,2050,B4 00 00 00 00 00 00 49 
32:32.2,0x168,CAN 1,2155,C1 00 C8 00 00 00 00 09 
32:32.2,0x265,CAN 1,2051,8E 20 00 00 00 00 00 0A 
32:32.2,0x271,CAN 1,2051,93 00 00 00 00 00 00 4A 
32:32.2,0x168,CAN 1,2156,E6 00 C8 00 00 00 00 0A 
32:32.2,0x265,CAN 1,2052,93 20 00 00 00 00 00 0B 
32:32.2,0x271,CAN 1,2052,8E 00 00 00 00 00 00 4B 
32:32.2,0x168,CAN 1,2157,FB 00 C8 00 00 00 00 0B 
32:32.3,0x265,CAN 1,2053,C0 20 00 00 00 00 00 0C 
32:32.3,0x271,CAN 1,2053,DD 00 00 00 00 00 00 4C 
32:32.3,0x168,CAN 1,2158,A8 00 C8 00 00 00 00 0C 
32:32.3,0x271,CAN 1,2054,C0 00 00 00 00 00 00 4D 
32:32.3,0x265,CAN 1,2054,DD 20 00 00 00 00 00 0D 
32:32.3,0x168,CAN 1,2159,B5 00 C8 00 00 00 00 0D 
32:32.3,0x271,CAN 1,2055,E7 00 00 00 00 00 00 4E 
32:32.3,0x265,CAN 1,2055,FA 20 00 00 00 00 00 0E 
32:32.3,0x168,CAN 1,2160,92 00 C8 00 00 00 00 0E 
32:32.3,0x271,CAN 1,2056,FA 00 00 00 00 00 00 4F 
32:32.3,0x265,CAN 1,2056,E7 20 00 00 00 00 00 0F 
32:32.3,0x168,CAN 1,2161,34 00 C8 00 00 00 00 00 
32:32.3,0x271,CAN 1,2057,41 00 00 00 00 00 00 40 
32:32.3,0x265,CAN 1,2057,5C 20 00 00 00 00 00 00 
32:32.3,0x168,CAN 1,2162,29 00 C8 00 00 00 00 01 
32:32.4,0x265,CAN 1,2058,41 20 00 00 00 00 00 01 
32:32.4,0x271,CAN 1,2058,5C 00 00 00 00 00 00 41 
32:32.4,0x168,CAN 1,2163,0E 00 C8 00 00 00 00 02 
32:32.4,0x265,CAN 1,2059,66 20 00 00 00 00 00 02 
32:32.4,0x271,CAN 1,2059,7B 00 00 00 00 00 00 42 
32:32.4,0x168,CAN 1,2164,13 00 C8 00 00 00 00 03 
32:32.4,0x265,CAN 1,2060,7B 20 00 00 00 00 00 03 
32:32.4,0x271,CAN 1,2060,66 00 00 00 00 00 00 43 
32:32.4,0x168,CAN 1,2165,40 00 C8 00 00 00 00 04 
32:32.4,0x265,CAN 1,2061,28 20 00 00 00 00 00 04 
32:32.4,0x271,CAN 1,2061,35 00 00 00 00 00 00 44 
32:32.4,0x168,CAN 1,2166,5D 00 C8 00 00 00 00 05 
32:32.4,0x271,CAN 1,2062,28 00 00 00 00 00 00 45 
32:32.4,0x265,CAN 1,2062,35 20 00 00 00 00 00 05 
32:32.4,0x168,CAN 1,2167,7A 00 C8 00 00 00 00 06 
32:32.5,0x271,CAN 1,2063,0F 00 00 00 00 00 00 46 
32:32.5,0x265,CAN 1,2063,12 20 00 00 00 00 00 06 
32:32.5,0x168,CAN 1,2168,67 00 C8 00 00 00 00 07 
32:32.5,0x271,CAN 1,2064,12 00 00 00 00 00 00 47 
32:32.5,0x265,CAN 1,2064,0F 20 00 00 00 00 00 07 
32:32.5,0x168,CAN 1,2169,DC 00 C8 00 00 00 00 08 
32:32.5,0x271,CAN 1,2065,A9 00 00 00 00 00 00 48 
32:32.5,0x265,CAN 1,2065,B4 20 00 00 00 00 00 08 
32:32.5,0x168,CAN 1,2170,C1 00 C8 00 00 00 00 09 
32:32.5,0x265,CAN 1,2066,A9 20 00 00 00 00 00 09 
32:32.5,0x271,CAN 1,2066,B4 00 00 00 00 00 00 49 
32:32.5,0x168,CAN 1,2171,E6 00 C8 00 00 00 00 0A 
32:32.5,0x265,CAN 1,2067,8E 20 00 00 00 00 00 0A 
32:32.5,0x271,CAN 1,2067,93 00 00 00 00 00 00 4A 
32:32.5,0x168,CAN 1,2172,FB 00 C8 00 00 00 00 0B 
32:32.6,0x265,CAN 1,2068,93 20 00 00 00 00 00 0B 
32:32.6,0x271,CAN 1,2068,8E 00 00 00 00 00 00 4B 
32:32.6,0x168,CAN 1,2173,A8 00 C8 00 00 00 00 0C 
32:32.6,0x265,CAN 1,2069,C0 20 00 00 00 00 00 0C 
32:32.6,0x271,CAN 1,2069,DD 00 00 00 00 00 00 4C 
32:32.6,0x168,CAN 1,2174,B5 00 C8 00 00 00 00 0D 
32:32.6,0x265,CAN 1,2070,DD 20 00 00 00 00 00 0D 
32:32.6,0x271,CAN 1,2070,C0 00 00 00 00 00 00 4D 
32:32.6,0x168,CAN 1,2175,92 00 C8 00 00 00 00 0E 
32:32.6,0x265,CAN 1,2071,FA 20 00 00 00 00 00 0E 
32:32.6,0x271,CAN 1,2071,E7 00 00 00 00 00 00 4E 
32:32.6,0x168,CAN 1,2176,34 00 C8 00 00 00 00 00 
32:32.6,0x265,CAN 1,2072,E7 20 00 00 00 00 00 0F 
32:32.6,0x271,CAN 1,2072,FA 00 00 00 00 00 00 4F 
32:32.6,0x168,CAN 1,2177,29 00 C8 00 00 00 00 01 
32:32.7,0x265,CAN 1,2073,5C 20 00 00 00 00 00 00 
32:32.7,0x271,CAN 1,2073,41 00 00 00 00 00 00 40 
32:32.7,0x168,CAN 1,2178,0E 00 C8 00 00 00 00 02 
32:32.7,0x265,CAN 1,2074,41 20 00 00 00 00 00 01 
32:32.7,0x271,CAN 1,2074,5C 00 00 00 00 00 00 41 
32:32.7,0x168,CAN 1,2179,13 00 C8 00 00 00 00 03 
32:32.7,0x271,CAN 1,2075,7B 00 00 00 00 00 00 42 
32:32.7,0x265,CAN 1,2075,66 20 00 00 00 00 00 02 
32:32.7,0x168,CAN 1,2180,40 00 C8 00 00 00 00 04 
32:32.7,0x271,CAN 1,2076,66 00 00 00 00 00 00 43 
32:32.7,0x265,CAN 1,2076,7B 20 00 00 00 00 00 03 
32:32.7,0x168,CAN 1,2181,5D 00 C8 00 00 00 00 05 
32:32.7,0x271,CAN 1,2077,35 00 00 00 00 00 00 44 
32:32.7,0x265,CAN 1,2077,28 20 00 00 00 00 00 04 
32:32.7,0x168,CAN 1,2182,7A 00 C8 00 00 00 00 06 
32:32.8,0x271,CAN 1,2078,28 00 00 00 00 00 00 45 
32:32.8,0x265,CAN 1,2078,35 20 00 00 00 00 00 05 
32:32.8,0x168,CAN 1,2183,67 00 C8 00 00 00 00 07 
32:32.8,0x265,CAN 1,2079,12 20 00 00 00 00 00 06 
32:32.8,0x271,CAN 1,2079,0F 00 00 00 00 00 00 46 
32:32.8,0x168,CAN 1,2184,DC 00 C8 00 00 00 00 08 
32:32.8,0x265,CAN 1,2080,0F 20 00 00 00 00 00 07 
32:32.8,0x271,CAN 1,2080,12 00 00 00 00 00 00 47 
32:32.8,0x168,CAN 1,2185,C1 00 C8 00 00 00 00 09 
32:32.8,0x265,CAN 1,2081,B4 20 00 00 00 00 00 08 
32:32.8,0x271,CAN 1,2081,A9 00 00 00 00 00 00 48 
32:32.8,0x168,CAN 1,2186,E6 00 C8 00 00 00 00 0A 
32:32.8,0x271,CAN 1,2082,B4 00 00 00 00 00 00 49 
32:32.8,0x265,CAN 1,2082,A9 20 00 00 00 00 00 09 
32:32.8,0x168,CAN 1,2187,FB 00 C8 00 00 00 00 0B 
32:32.9,0x271,CAN 1,2083,93 00 00 00 00 00 00 4A 
32:32.9,0x265,CAN 1,2083,8E 20 00 00 00 00 00 0A 
32:32.9,0x168,CAN 1,2188,A8 00 C8 00 00 00 00 0C 
32:32.9,0x271,CAN 1,2084,8E 00 00 00 00 00 00 4B 
32:32.9,0x265,CAN 1,2084,93 20 00 00 00 00 00 0B 
32:32.9,0x168,CAN 1,2189,B5 00 C8 00 00 00 00 0D 
32:32.9,0x271,CAN 1,2085,DD 00 00 00 00 00 00 4C 
32:32.9,0x265,CAN 1,2085,C0 20 00 00 00 00 00 0C 
32:32.9,0x168,CAN 1,2190,92 00 C8 00 00 00 00 0E 
32:32.9,0x271,CAN 1,2086,C0 00 00 00 00 00 00 4D 
32:32.9,0x265,CAN 1,2086,DD 20 00 00 00 00 00 0D 
32:32.9,0x168,CAN 1,2191,34 00 C8 00 00 00 00 00 
32:32.9,0x265,CAN 1,2087,FA 20 00 00 00 00 00 0E 
32:32.9,0x271,CAN 1,2087,E7 00 00 00 00 00 00 4E 
32:32.9,0x168,CAN 1,2192,29 00 C8 00 00 00 00 01 
32:33.0,0x265,CAN 1,2088,E7 20 00 00 00 00 00 0F 
32:33.0,0x271,CAN 1,2088,FA 00 00 00 00 00 00 4F 
32:33.0,0x168,CAN 1,2193,0E 00 C8 00 00 00 00 02 
32:33.0,0x265,CAN 1,2089,5C 20 00 00 00 00 00 00 
32:33.0,0x271,CAN 1,2089,41 00 00 00 00 00 00 40 
32:33.0,0x168,CAN 1,2194,13 00 C8 00 00 00 00 03 
32:33.0,0x265,CAN 1,2090,41 20 00 00 00 00 00 01 
32:33.0,0x271,CAN 1,2090,5C 00 00 00 00 00 00 41 
32:33.0,0x168,CAN 1,2195,40 00 C8 00 00 00 00 04 
32:33.0,0x265,CAN 1,2091,66 20 00 00 00 00 00 02 
32:33.0,0x271,CAN 1,2091,7B 00 00 00 00 00 00 42 
32:33.0,0x168,CAN 1,2196,5D 00 C8 00 00 00 00 05 
32:33.0,0x265,CAN 1,2092,7B 20 00 00 00 00 00 03 
32:33.0,0x271,CAN 1,2092,66 00 00 00 00 00 00 43 
32:33.0,0x168,CAN 1,2197,7A 00 C8 00 00 00 00 06 
32:33.1,0x265,CAN 1,2093,28 20 00 00 00 00 00 04 
32:33.1,0x271,CAN 1,2093,35 00 00 00 00 00 00 44 
32:33.1,0x168,CAN 1,2198,67 00 C8 00 00 00 00 07 
